date                ,no ,x and y    ,xend and yend ,kosong ,car id ,jam dibuat ,jam isi  ,jam kosong
22:31:13 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:13,
22:31:13 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:13,
22:31:13 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:13,
22:31:13 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:14,
22:31:14 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:14,
22:31:14 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:14,
22:31:14 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:14,
22:31:14 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:15,
22:31:15 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:15,
22:31:15 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:15,
22:31:15 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:15,
22:31:15 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:15
22:31:15 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:15,
22:31:15 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:15
22:31:16 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:16,
22:31:16 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:16
22:31:16 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:16,
22:31:16 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:16
22:31:16 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:16,
22:31:16 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:16
22:31:16 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:16,
22:31:16 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:16
22:31:16 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:17,
22:31:16 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:17
22:31:17 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:17,
22:31:17 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:17
22:31:17 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:17,
22:31:17 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:17
22:31:17 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:17,
22:31:17 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:17
22:31:17 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:18,
22:31:17 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:18
22:31:18 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:18,
22:31:18 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:18
22:31:18 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:18,
22:31:18 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:18
22:31:18 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:18,
22:31:18 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:18
22:31:18 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:19,
22:31:18 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:19
22:31:19 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:19,
22:31:19 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:19
22:31:19 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:19,
22:31:19 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:19
22:31:19 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:19,
22:31:19 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:19
22:31:19 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:20,
22:31:19 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:20
22:31:20 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:20,
22:31:20 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:20
22:31:20 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:20,
22:31:20 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:20
22:31:20 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:20,
22:31:20 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:20
22:31:20 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:21,
22:31:20 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:21
22:31:21 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:21,
22:31:21 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:21
22:31:21 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:21,
22:31:21 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:21
22:31:21 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:21,
22:31:21 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:21
22:31:21 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:22,
22:31:21 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:22
22:31:22 Sun-21-Jul,1,"(9, 113)","(158, 238)",Iya,,22:31:12,,22:31:22
22:31:22 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:31:22
22:31:22 Sun-21-Jul,1,"(9, 113)","(158, 238)",Iya,,22:31:12,,22:31:22
22:31:22 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:22,
22:31:22 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:22,
22:31:22 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:22,
22:31:22 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:23,
22:31:22 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:23,
22:31:23 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:23,
22:31:23 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:23,
22:31:23 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:23,
22:31:23 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:23,
22:31:23 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:23,
22:31:23 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:23,
22:31:23 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:24,
22:31:23 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:24,
22:31:24 Sun-21-Jul,1,"(9, 113)","(158, 238)",Iya,,22:31:12,,22:31:24
22:31:24 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:24,
22:31:24 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:24,
22:31:24 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:24,
22:31:24 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:24,
22:31:24 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:24,
22:31:24 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:24,
22:31:24 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:24,
22:31:25 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:25,
22:31:25 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:25,
22:31:25 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:25,
22:31:25 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:25,
22:31:25 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:25,
22:31:25 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:25,
22:31:25 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:26,
22:31:25 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:26,
22:31:26 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:26,
22:31:26 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:26,
22:31:26 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:26,
22:31:26 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:26,
22:31:26 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:26,
22:31:26 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:26,
22:31:26 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:26,
22:31:26 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:26,
22:31:26 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:27,
22:31:26 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:27,
22:31:27 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:27,
22:31:27 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:27,
22:31:27 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:27,
22:31:27 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:27,
22:31:27 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:27,
22:31:27 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:27,
22:31:27 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:27,
22:31:27 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:27,
22:31:27 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:28,
22:31:27 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:28,
22:31:28 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:28,
22:31:28 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:28,
22:31:28 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:28,
22:31:28 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:28,
22:31:28 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:28,
22:31:28 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:28,
22:31:28 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:28,
22:31:28 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:28,
22:31:29 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:29,
22:31:29 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:29,
22:31:29 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:29,
22:31:29 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:29,
22:31:29 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:29,
22:31:29 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:29,
22:31:29 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:31,
22:31:29 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:31,
22:31:31 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:31,
22:31:31 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:31,
22:31:31 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:31,
22:31:31 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:31,
22:31:31 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:31,
22:31:31 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:31,
22:31:32 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:32,
22:31:32 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:32,
22:31:32 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:32,
22:31:32 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:32,
22:31:32 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:32,
22:31:32 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:32,
22:31:32 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:32,
22:31:32 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:32,
22:31:32 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:33,
22:31:32 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:33,
22:31:33 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:33,
22:31:33 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:33,
22:31:33 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:33,
22:31:33 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:33,
22:31:33 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:33,
22:31:33 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:33,
22:31:33 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:33,
22:31:33 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:33,
22:31:33 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:34,
22:31:33 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:34,
22:31:34 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:34,
22:31:34 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:34,
22:31:34 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:34,
22:31:34 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:34,
22:31:34 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:34,
22:31:34 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:34,
22:31:34 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:34,
22:31:34 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:34,
22:31:35 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:35,
22:31:35 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:35,
22:31:35 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:35,
22:31:35 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:35,
22:31:35 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:35,
22:31:35 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:35,
22:31:35 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:35,
22:31:35 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:35,
22:31:35 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:36,
22:31:35 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:36,
22:31:36 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:36,
22:31:36 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:36,
22:31:36 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:36,
22:31:36 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:36,
22:31:36 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:36,
22:31:36 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:36,
22:31:36 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:36,
22:31:36 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:36,
22:31:36 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:37,
22:31:36 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:37,
22:31:37 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:37,
22:31:37 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:37,
22:31:37 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:37,
22:31:37 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:37,
22:31:37 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:38,
22:31:37 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:38,
22:31:38 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:38,
22:31:38 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:38,
22:31:38 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:38,
22:31:38 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:38,
22:31:38 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:38,
22:31:38 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:38,
22:31:38 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:38,
22:31:38 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:38,
22:31:38 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:39,
22:31:38 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:39,
22:31:39 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:39,
22:31:39 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:39,
22:31:39 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:39,
22:31:39 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:39,
22:31:39 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:39,
22:31:39 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:39,
22:31:39 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:39,
22:31:39 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:39,
22:31:40 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:40,
22:31:40 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:40,
22:31:40 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:40,
22:31:40 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:40,
22:31:40 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:40,
22:31:40 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:40,
22:31:40 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:40,
22:31:40 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:40,
22:31:40 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:41,
22:31:40 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:41,
22:31:41 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:31:41,
22:31:41 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:41,
22:31:41 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:41,
22:31:41 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:41,
22:31:41 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:41,
22:31:41 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,1,22:31:15,22:31:41,
22:31:41 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:41,
22:31:41 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:41,
22:31:41 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:42,
22:31:41 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:42,
22:31:42 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,4,22:31:12,22:31:42,
22:31:42 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:42,
22:31:42 Sun-21-Jul,1,"(9, 113)","(158, 238)",Iya,,22:31:12,,22:31:42
22:31:42 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:42,
22:31:42 Sun-21-Jul,1,"(9, 113)","(158, 238)",Iya,,22:31:12,,22:31:42
22:31:42 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:42,
22:31:42 Sun-21-Jul,1,"(9, 113)","(158, 238)",Iya,,22:31:12,,22:31:42
22:31:42 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:42,
22:31:43 Sun-21-Jul,1,"(9, 113)","(158, 238)",Iya,,22:31:12,,22:31:43
22:31:43 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:43,
22:31:43 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:43,
22:31:43 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:43,
22:31:43 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:43,
22:31:43 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:43,
22:31:43 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:43,
22:31:43 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:31:43,
22:31:43 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:44,
22:31:43 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:31:44,
22:31:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:44,
22:31:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:44,
22:31:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,3,22:31:12,22:31:44,
22:31:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:31:44,
22:31:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:44,
22:31:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:31:44,
22:31:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:44,
22:31:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:31:44,
22:31:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:45,
22:31:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:31:45,
22:31:45 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:45,
22:31:45 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:31:45,
22:31:45 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:45,
22:31:45 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:31:45,
22:31:45 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,2,22:31:12,22:31:45,
22:31:45 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:31:45,
